id,text,label,confidence_score,camera_id,location,time,state,split,clean_text,label_encoded,alert_level_HIGH,alert_level_LOW,alert_level_MEDIUM,city_Coimbatore,city_Cuddalore,city_Dindigul,city_Erode,city_Hosur,city_Kanchipuram,city_Karur,city_Kumbakonam,city_Madurai,city_Nagercoil,city_Namakkal,city_Salem,city_Sivakasi,city_Thanjavur,city_Thoothukudi,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Vellore,hour
893,Erode night surveillance: Camera node flagged lone female at Tiruchengode night road at 8:00 PM. Nearest police booth alerted.,lone_walking_night,0.0740740740740744,553,40,8:00 PM,Tamil Nadu,val,erode night surveillance camera node flagged lone female at tiruchengode night road at 800 pm nearest police booth alerted,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
894,"Female student group passing Coimbatore Gandhipuram bus stop, Karur at 9:00 PM. Campus security visible nearby. SAFE.",safe,0.2592592592592595,925,5,9:00 PM,Tamil Nadu,train,female student group passing coimbatore gandhipuram bus stop karur at 900 pm campus security visible nearby safe,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21
895,"NightWatch TN AI: Female detected at isolated RS Puram walkway, Coimbatore at 4:00 AM. Street patrol redirected to her route.",lone_walking_night,0.14814814814814836,785,31,4:00 AM,Tamil Nadu,train,nightwatch tn ai female detected at isolated rs puram walkway coimbatore at 400 am street patrol redirected to her route,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
896,"Female subject walking unaccompanied at Noyyal river walkway, Vellore at 2:30 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.8888888888888888,287,25,2:30 AM,Tamil Nadu,train,female subject walking unaccompanied at noyyal river walkway vellore at 230 am street lights nonfunctional risk score elevated,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
897,Madurai Command Centre: Female being followed near Vellore CMC hospital road at 11:30 PM. Visual context sent to nearest PCR van.,being_followed,0.9629629629629632,497,48,11:30 PM,Tamil Nadu,val,madurai command centre female being followed near vellore cmc hospital road at 1130 pm visual context sent to nearest pcr van,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23
898,"Female subject walking unaccompanied at Tiruchengode night road, Vellore at 4:00 AM. Street lights non-functional. Risk score elevated.",lone_walking_night,0.8888888888888888,895,40,4:00 AM,Tamil Nadu,train,female subject walking unaccompanied at tiruchengode night road vellore at 400 am street lights nonfunctional risk score elevated,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
899,"Woman at Goripalayam junction, Dindigul at 10:45 PM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.5555555555555558,491,9,10:45 PM,Tamil Nadu,train,woman at goripalayam junction dindigul at 1045 pm near atm transaction completed moving normally status safe,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
900,"Female pedestrian walking with companion near Virudhunagar bus stop, Cuddalore at 1:00 AM. No threats detected. Status: SAFE.",safe,0.22222222222222276,369,49,1:00 AM,Tamil Nadu,train,female pedestrian walking with companion near virudhunagar bus stop cuddalore at 100 am no threats detected status safe,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
901,"Encirclement behaviour detected at Tiruppur SIDCO area, Tiruchirappalli: Multiple individuals blocking path of lone woman. Alert raised at 10:45 PM.",group_harassment,0.44444444444444464,442,43,10:45 PM,Tamil Nadu,train,encirclement behaviour detected at tiruppur sidco area tiruchirappalli multiple individuals blocking path of lone woman alert raised at 1045 pm,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22
902,Real-time alert dispatched. Thoothukudi Police Unit notified of situation at Katpadi dark alley. Timestamp: 11:00 PM. TNSP coordinating.,being_followed,0.48148148148148184,635,14,11:00 PM,Tamil Nadu,train,realtime alert dispatched thoothukudi police unit notified of situation at katpadi dark alley timestamp 1100 pm tnsp coordinating,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,23
903,"Woman jogging with earphones at Thanjavur Big Temple road, Salem at 10:00 PM. Regular route. No suspicious activity. Status: NORMAL.",safe,0.6296296296296298,272,38,10:00 PM,Tamil Nadu,val,woman jogging with earphones at thanjavur big temple road salem at 1000 pm regular route no suspicious activity status normal,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,22
904,"Tamil Nadu 112 Emergency integrated alert: Srirangam temple lane, Vellore at 3:30 AM. Female distress signal. Unit en route.",being_followed,0.666666666666667,521,35,3:30 AM,Tamil Nadu,train,tamil nadu 112 emergency integrated alert srirangam temple lane vellore at 330 am female distress signal unit en route,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
905,"AI behaviour score at Tirunelveli junction footpath, Karur: Walking speed increased 40% in last 2 minutes. Time: 8:00 PM. Flagged.",suspicious_behavior,0.7037037037037042,559,42,8:00 PM,Tamil Nadu,train,ai behaviour score at tirunelveli junction footpath karur walking speed increased 40 in last 2 minutes time 800 pm flagged,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20
906,"SmartCity TN surveillance — Katpadi dark alley, Hosur, 8:00 PM: Face anonymised. Gender: Female. Motion: Walking alone.",monitoring,0.8148148148148149,475,14,8:00 PM,Tamil Nadu,test,smartcity tn surveillance katpadi dark alley hosur 800 pm face anonymised gender female motion walking alone,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
907,"NightWatch TN AI: Female detected at isolated Namakkal lorry stand area, Vellore at 3:30 AM. Street patrol redirected to her route.",lone_walking_night,0.37037037037037024,684,24,3:30 AM,Tamil Nadu,train,nightwatch tn ai female detected at isolated namakkal lorry stand area vellore at 330 am street patrol redirected to her route,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
908,"Low-light camera activated at Tiruchirappalli Chatram bus stop, Thoothukudi at 12:00 AM. Thermal imaging shows lone female. Safe passage protocol triggered.",lone_walking_night,0.40740740740740744,587,41,12:00 AM,Tamil Nadu,train,lowlight camera activated at tiruchirappalli chatram bus stop thoothukudi at 1200 am thermal imaging shows lone female safe passage protocol triggered,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
909,"AI pipeline triggered at Chromepet dark lane, Vellore camera grid at 11:00 PM. Gender: Female. Activity: Walking alone. Threat score: 74/100.",monitoring,0.7777777777777781,198,4,11:00 PM,Tamil Nadu,train,ai pipeline triggered at chromepet dark lane vellore camera grid at 1100 pm gender female activity walking alone threat score 74100,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23
910,"Gait analysis: Female at Koyambedu market, Coimbatore at 10:45 PM shows 82% distress probability. Coimbatore Police intervention recommended.",distress_signal,0.22222222222222276,715,15,10:45 PM,Tamil Nadu,val,gait analysis female at koyambedu market coimbatore at 1045 pm shows 82 distress probability coimbatore police intervention recommended,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
911,"Two-person tracking alert at Virudhunagar bus stop, Hosur: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.925925925925926,506,49,12:00 AM,Tamil Nadu,val,twoperson tracking alert at virudhunagar bus stop hosur male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
912,"Camera detected group harassment at Porur flyover footpath, Vellore at 11:30 PM. Female surrounded, unable to proceed. Emergency alert sent.",group_harassment,1.0,788,30,11:30 PM,Tamil Nadu,val,camera detected group harassment at porur flyover footpath vellore at 1130 pm female surrounded unable to proceed emergency alert sent,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23
913,"Tamil Nadu CCTV integration alert: Goripalayam junction, Madurai at 2:00 AM. Cross-camera tracking active across 3 zones.",monitoring,0.22222222222222276,671,9,2:00 AM,Tamil Nadu,val,tamil nadu cctv integration alert goripalayam junction madurai at 200 am crosscamera tracking active across 3 zones,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
914,"Abnormal movement pattern: Female subject running intermittently near Tiruchengode night road, Tiruchirappalli at 1:30 AM. Possible escape behaviour.",distress_signal,0.8148148148148149,134,40,1:30 AM,Tamil Nadu,test,abnormal movement pattern female subject running intermittently near tiruchengode night road tiruchirappalli at 130 am possible escape behaviour,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
915,"Camera network at Ammapet isolated street, Coimbatore flagged repeated path overlap at 11:30 PM. Male subject tracked across 3 camera zones.",being_followed,0.3333333333333339,810,0,11:30 PM,Tamil Nadu,train,camera network at ammapet isolated street coimbatore flagged repeated path overlap at 1130 pm male subject tracked across 3 camera zones,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
916,CCTV alert — Madurai: Woman walking alone at Virudhunagar bus stop at 12:00 AM. No other pedestrians within 50 metres.,lone_walking_night,0.666666666666667,476,49,12:00 AM,Tamil Nadu,test,cctv alert madurai woman walking alone at virudhunagar bus stop at 1200 am no other pedestrians within 50 metres,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
917,"Woman detected walking alone near Thoothukudi port road, Kumbakonam at 11:00 PM. No companion visible. Area poorly lit. Tamil Nadu Police alert dispatched.",lone_walking_night,0.7407407407407409,250,39,11:00 PM,Tamil Nadu,val,woman detected walking alone near thoothukudi port road kumbakonam at 1100 pm no companion visible area poorly lit tamil nadu police alert dispatched,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23
918,"Unattended bag flagged near woman at Mathigiri isolated path, Hosur at 7:45 PM. Hosur bomb disposal team notified. Female being evacuated.",threat_detected,0.14814814814814836,720,20,7:45 PM,Tamil Nadu,train,unattended bag flagged near woman at mathigiri isolated path hosur at 745 pm hosur bomb disposal team notified female being evacuated,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
919,"Stalking behaviour detected at Nagercoil bus stand area, Thanjavur: Subject changed direction twice; follower replicated both turns. Time: 1:00 AM.",being_followed,0.8148148148148149,892,23,1:00 AM,Tamil Nadu,train,stalking behaviour detected at nagercoil bus stand area thanjavur subject changed direction twice follower replicated both turns time 100 am,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
920,"Two women walking together near Palayamkottai night road, Vellore at 3:00 AM. Well-lit area. System status: SAFE.",safe,0.592592592592593,743,26,3:00 AM,Tamil Nadu,train,two women walking together near palayamkottai night road vellore at 300 am welllit area system status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
921,"Two-person tracking alert at Katpadi dark alley, Namakkal: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.592592592592593,698,14,9:30 PM,Tamil Nadu,train,twoperson tracking alert at katpadi dark alley namakkal male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,21
922,Automated alert to Salem Police: Female safety concern at Tiruchengode night road at 11:30 PM. GPS coordinates transmitted.,being_followed,0.592592592592593,230,40,11:30 PM,Tamil Nadu,train,automated alert to salem police female safety concern at tiruchengode night road at 1130 pm gps coordinates transmitted,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23
923,"Woman at Virudhunagar bus stop, Namakkal at 3:30 AM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.6296296296296298,566,49,3:30 AM,Tamil Nadu,train,woman at virudhunagar bus stop namakkal at 330 am near atm transaction completed moving normally status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
924,"Tamil Nadu SafeCity night log: Unaccompanied woman near Tambaram railway station, Tiruppur at 8:00 PM. Smart lights activated along path.",lone_walking_night,0.5555555555555558,606,37,8:00 PM,Tamil Nadu,val,tamil nadu safecity night log unaccompanied woman near tambaram railway station tiruppur at 800 pm smart lights activated along path,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
925,"AI body language analysis at Perambur street, Dindigul: Subject shows defensive posture, looking over shoulder frequently. Time: 8:30 PM.",distress_signal,0.18518518518518556,411,29,8:30 PM,Tamil Nadu,val,ai body language analysis at perambur street dindigul subject shows defensive posture looking over shoulder frequently time 830 pm,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
926,"Female student group passing Palayamkottai night road, Chennai at 7:45 PM. Campus security visible nearby. SAFE.",safe,0.7407407407407409,494,26,7:45 PM,Tamil Nadu,train,female student group passing palayamkottai night road chennai at 745 pm campus security visible nearby safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
927,"Tamil Nadu SafeCity system: Female detected alone at Erode bus terminus lane, Kumbakonam. Time: 2:30 AM. Escort service notification sent via app.",lone_walking_night,0.0,486,8,2:30 AM,Tamil Nadu,train,tamil nadu safecity system female detected alone at erode bus terminus lane kumbakonam time 230 am escort service notification sent via app,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
928,"Woman jogging with earphones at Coimbatore Gandhipuram bus stop, Namakkal at 1:00 AM. Regular route. No suspicious activity. Status: NORMAL.",safe,0.7777777777777781,753,5,1:00 AM,Tamil Nadu,train,woman jogging with earphones at coimbatore gandhipuram bus stop namakkal at 100 am regular route no suspicious activity status normal,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
929,"Tamil Nadu CCTV integration alert: Tiruchirappalli Chatram bus stop, Tirunelveli at 5:45 PM. Cross-camera tracking active across 3 zones.",monitoring,0.37037037037037024,87,41,5:45 PM,Tamil Nadu,train,tamil nadu cctv integration alert tiruchirappalli chatram bus stop tirunelveli at 545 pm crosscamera tracking active across 3 zones,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17
930,"TN SafeCity AI behavioural engine: Subject at Peelamedu road, Namakkal at 3:30 AM showing signs consistent with being followed.",suspicious_behavior,0.3333333333333339,81,28,3:30 AM,Tamil Nadu,val,tn safecity ai behavioural engine subject at peelamedu road namakkal at 330 am showing signs consistent with being followed,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
931,"CCTV log — Noyyal river walkway, Nagercoil: Female pedestrian in group of 4. Well-lit street. Time: 2:00 AM. SAFE.",safe,0.3333333333333339,633,25,2:00 AM,Tamil Nadu,train,cctv log noyyal river walkway nagercoil female pedestrian in group of 4 welllit street time 200 am safe,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
932,"Deep learning classifier — Mathigiri isolated path, Cuddalore: Subject accelerated pace 40% in 2 minutes. Time: 12:00 AM. Flagged HIGH.",distress_signal,0.22222222222222276,830,20,12:00 AM,Tamil Nadu,train,deep learning classifier mathigiri isolated path cuddalore subject accelerated pace 40 in 2 minutes time 1200 am flagged high,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
933,Real-time alert dispatched. Vellore Police Unit notified of situation at Porur flyover footpath. Timestamp: 11:30 PM. TNSP coordinating.,being_followed,0.37037037037037024,696,30,11:30 PM,Tamil Nadu,test,realtime alert dispatched vellore police unit notified of situation at porur flyover footpath timestamp 1130 pm tnsp coordinating,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23
934,Hosur night surveillance: Camera node flagged lone female at Noyyal river walkway at 8:30 PM. Nearest police booth alerted.,lone_walking_night,0.666666666666667,74,25,8:30 PM,Tamil Nadu,val,hosur night surveillance camera node flagged lone female at noyyal river walkway at 830 pm nearest police booth alerted,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
935,"Woman at Noyyal river walkway, Karur at 7:45 PM near ATM. Transaction completed. Moving normally. Status: SAFE.",safe,0.7037037037037042,433,25,7:45 PM,Tamil Nadu,train,woman at noyyal river walkway karur at 745 pm near atm transaction completed moving normally status safe,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19
936,"Camera network at Guindy underpass, Madurai flagged repeated path overlap at 9:00 PM. Male subject tracked across 3 camera zones.",being_followed,1.0,858,10,9:00 PM,Tamil Nadu,train,camera network at guindy underpass madurai flagged repeated path overlap at 900 pm male subject tracked across 3 camera zones,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21
937,"Night monitoring alert: Lone female pedestrian near Tiruppur SIDCO area, Namakkal at 1:00 AM. Smart lighting activated along route.",lone_walking_night,0.7777777777777781,182,43,1:00 AM,Tamil Nadu,test,night monitoring alert lone female pedestrian near tiruppur sidco area namakkal at 100 am smart lighting activated along route,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
938,"TN-MD camera grid alert — Thanjavur Big Temple road, Salem: Behaviour anomaly at 2:00 AM. Female subject flagged for monitoring.",monitoring,0.8888888888888888,341,38,2:00 AM,Tamil Nadu,train,tnmd camera grid alert thanjavur big temple road salem behaviour anomaly at 200 am female subject flagged for monitoring,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
939,"Woman detected walking alone near VOC Park pathway, Karur at 2:00 AM. No companion visible. Area poorly lit. Tamil Nadu Police alert dispatched.",lone_walking_night,0.44444444444444464,360,44,2:00 AM,Tamil Nadu,train,woman detected walking alone near voc park pathway karur at 200 am no companion visible area poorly lit tamil nadu police alert dispatched,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
940,"Gait analysis: Female at Papanasam dark street, Thoothukudi at 12:30 AM shows 82% distress probability. Thoothukudi Police intervention recommended.",distress_signal,0.0370370370370372,931,27,12:30 AM,Tamil Nadu,train,gait analysis female at papanasam dark street thoothukudi at 1230 am shows 82 distress probability thoothukudi police intervention recommended,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
941,"AI pattern detection: Unknown male mirroring woman's path at Madurai Meenakshi temple road, Thoothukudi since 9:30 PM. High confidence tracking match.",being_followed,0.44444444444444464,871,17,9:30 PM,Tamil Nadu,val,ai pattern detection unknown male mirroring womans path at madurai meenakshi temple road thoothukudi since 930 pm high confidence tracking match,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21
942,"SOS gesture pattern detected near Virudhunagar bus stop, Dindigul at 10:45 PM. Subject waving arms — possible request for help.",distress_signal,0.0370370370370372,167,49,10:45 PM,Tamil Nadu,train,sos gesture pattern detected near virudhunagar bus stop dindigul at 1045 pm subject waving arms possible request for help,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
943,"Woman detected walking alone near Vellore CMC hospital road, Salem at 8:30 PM. No companion visible. Area poorly lit. Tamil Nadu Police alert dispatched.",lone_walking_night,0.1111111111111116,279,48,8:30 PM,Tamil Nadu,val,woman detected walking alone near vellore cmc hospital road salem at 830 pm no companion visible area poorly lit tamil nadu police alert dispatched,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20
944,"Night monitoring alert: Lone female pedestrian near Virudhunagar bus stop, Karur at 4:00 AM. Smart lighting activated along route.",lone_walking_night,0.592592592592593,473,49,4:00 AM,Tamil Nadu,test,night monitoring alert lone female pedestrian near virudhunagar bus stop karur at 400 am smart lighting activated along route,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4
945,"Two-person tracking alert at Vellore CMC hospital road, Cuddalore: Male suspect pursuing female pedestrian. Duration 5 minutes. Alert: CRITICAL.",being_followed,0.592592592592593,634,48,10:45 PM,Tamil Nadu,val,twoperson tracking alert at vellore cmc hospital road cuddalore male suspect pursuing female pedestrian duration 5 minutes alert critical,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
946,"Camera network at Cuddalore old town street, Kumbakonam flagged repeated path overlap at 10:45 PM. Male subject tracked across 3 camera zones.",being_followed,0.7037037037037042,202,6,10:45 PM,Tamil Nadu,train,camera network at cuddalore old town street kumbakonam flagged repeated path overlap at 1045 pm male subject tracked across 3 camera zones,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22
947,"TN-SL camera grid alert — Cuddalore old town street, Salem: Behaviour anomaly at 7:45 PM. Female subject flagged for monitoring.",monitoring,0.7037037037037042,453,6,7:45 PM,Tamil Nadu,val,tnsl camera grid alert cuddalore old town street salem behaviour anomaly at 745 pm female subject flagged for monitoring,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19
948,Automated alert to Thanjavur Police: Female safety concern at Marthandam road at 3:30 AM. GPS coordinates transmitted.,being_followed,0.40740740740740744,593,19,3:30 AM,Tamil Nadu,val,automated alert to thanjavur police female safety concern at marthandam road at 330 am gps coordinates transmitted,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
949,"AI alert — Perambur street, Cuddalore: Person shadowing female for 400 metres since 6:30 PM. Intervention dispatched.",being_followed,0.592592592592593,650,29,6:30 PM,Tamil Nadu,train,ai alert perambur street cuddalore person shadowing female for 400 metres since 630 pm intervention dispatched,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18
950,"AI pattern detection: Unknown male mirroring woman's path at Karur textile market lane, Nagercoil since 10:45 PM. High confidence tracking match.",being_followed,0.6296296296296298,224,13,10:45 PM,Tamil Nadu,val,ai pattern detection unknown male mirroring womans path at karur textile market lane nagercoil since 1045 pm high confidence tracking match,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22
951,Thoothukudi Urban Command Centre log: Guindy underpass camera flagged unusual activity at 8:30 PM. Female subject under observation.,monitoring,0.9629629629629632,368,10,8:30 PM,Tamil Nadu,train,thoothukudi urban command centre log guindy underpass camera flagged unusual activity at 830 pm female subject under observation,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20
952,"SOS gesture pattern detected near Goripalayam junction, Chennai at 12:00 AM. Subject waving arms — possible request for help.",distress_signal,0.5555555555555558,910,9,12:00 AM,Tamil Nadu,train,sos gesture pattern detected near goripalayam junction chennai at 1200 am subject waving arms possible request for help,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
953,"Command Centre to field unit: Respond to Anna Nagar subway, Chennai. Female pedestrian safety alert. Time: 8:00 PM. Priority: HIGH.",being_followed,0.7777777777777781,132,1,8:00 PM,Tamil Nadu,train,command centre to field unit respond to anna nagar subway chennai female pedestrian safety alert time 800 pm priority high,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
954,"Gait analysis: Female at Kanchipuram silk market lane, Sivakasi at 9:00 PM shows 82% distress probability. Sivakasi Police intervention recommended.",distress_signal,0.0740740740740744,699,12,9:00 PM,Tamil Nadu,train,gait analysis female at kanchipuram silk market lane sivakasi at 900 pm shows 82 distress probability sivakasi police intervention recommended,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,21
955,"Tamil Nadu SafeCity system: Female detected alone at Karur textile market lane, Dindigul. Time: 6:30 PM. Escort service notification sent via app.",lone_walking_night,0.7777777777777781,839,13,6:30 PM,Tamil Nadu,train,tamil nadu safecity system female detected alone at karur textile market lane dindigul time 630 pm escort service notification sent via app,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18
956,"Weapon-like object detected near female subject at Tiruchengode night road, Thoothukudi at 2:30 AM. Visual verification requested. Alert: HIGH.",threat_detected,0.2592592592592595,313,40,2:30 AM,Tamil Nadu,test,weaponlike object detected near female subject at tiruchengode night road thoothukudi at 230 am visual verification requested alert high,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
957,"Abnormal movement pattern: Female subject running intermittently near Katpadi dark alley, Thanjavur at 2:30 AM. Possible escape behaviour.",distress_signal,0.22222222222222276,217,14,2:30 AM,Tamil Nadu,train,abnormal movement pattern female subject running intermittently near katpadi dark alley thanjavur at 230 am possible escape behaviour,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
958,"Tamil Nadu SafeCity system: Female detected alone at Marthandam road, Tiruchirappalli. Time: 1:00 AM. Escort service notification sent via app.",lone_walking_night,0.666666666666667,426,19,1:00 AM,Tamil Nadu,train,tamil nadu safecity system female detected alone at marthandam road tiruchirappalli time 100 am escort service notification sent via app,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
959,"Group of 3+ males surrounding female subject near Erode bus terminus lane, Tiruchirappalli at 12:00 AM. Subject movement restricted. Police dispatch initiated.",group_harassment,1.0,327,8,12:00 AM,Tamil Nadu,train,group of 3 males surrounding female subject near erode bus terminus lane tiruchirappalli at 1200 am subject movement restricted police dispatch initiated,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
960,"Female subject near Ammapet isolated street, Hosur at 10:45 PM. Security escort confirmed by Hosur Police. Status: SAFE.",safe,0.0370370370370372,623,0,10:45 PM,Tamil Nadu,train,female subject near ammapet isolated street hosur at 1045 pm security escort confirmed by hosur police status safe,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
961,"NightWatch TN AI: Female detected at isolated Avinashi road footpath, Cuddalore at 4:00 AM. Street patrol redirected to her route.",lone_walking_night,0.5555555555555558,232,2,4:00 AM,Tamil Nadu,train,nightwatch tn ai female detected at isolated avinashi road footpath cuddalore at 400 am street patrol redirected to her route,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
962,"Single female pedestrian identified at Tiruchirappalli Chatram bus stop, Nagercoil at 2:30 AM. Isolated stretch near Tiruchirappalli Chatram bus stop. System flagged for monitoring.",lone_walking_night,0.14814814814814836,389,41,2:30 AM,Tamil Nadu,test,single female pedestrian identified at tiruchirappalli chatram bus stop nagercoil at 230 am isolated stretch near tiruchirappalli chatram bus stop system flagged for monitoring,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
963,"Female pedestrian walking with companion near Vadapalani signal, Vellore at 6:30 PM. No threats detected. Status: SAFE.",safe,0.5555555555555558,46,45,6:30 PM,Tamil Nadu,val,female pedestrian walking with companion near vadapalani signal vellore at 630 pm no threats detected status safe,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18
964,"Night monitoring alert: Lone female pedestrian near Anna Nagar subway, Kanchipuram at 6:30 PM. Smart lighting activated along route.",lone_walking_night,0.1111111111111116,926,1,6:30 PM,Tamil Nadu,train,night monitoring alert lone female pedestrian near anna nagar subway kanchipuram at 630 pm smart lighting activated along route,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18
